"";"unidade_planejamento";"regiao_administrativa";"local_trabalho";"meio_transporte";"tempo_deslocamento";"renda";"escolaridade";"sexo";"cor_raca";"peso_amostral_morador";"pop_ajustada";"pos_estrato";"peso_upt"
"589";"Central";"Plano Piloto";"Central Adjacente 1";"Automóvel";"Até 30 minutos";5503,86855923323;"Superior completo";"Masculino";"Branca";14,695;2939;530120108;0,411867169811321
"590";"Central";"Plano Piloto";"Central Adjacente 1";"Automóvel";"Até 30 minutos";2785,42726337941;"Superior completo";"Feminino";"Branca";11,25;405;530130205;0,411867169811321
"591";"Central";"Plano Piloto";"Central";"Metrô";"Até 30 minutos";2751,93427961662;"Médio incompleto";"Masculino";"Outros";28,8607594936709;2280;530120105;0,411867169811321
"592";"Central";"Plano Piloto";"Central Adjacente 1";"Automóvel";"Até 30 minutos";13759,6713980831;"Superior completo";"Masculino";"Outros";16,2433862433862;3070;530120109;0,411867169811321
"593";"Central";"Plano Piloto";"Central";"Automóvel";"Entre 30 minutos e 1 hora";7338,49141231098;"Superior completo";"Feminino";"Branca";18,929347826087;3483;530120208;0,411867169811321
"594";"Central";"Plano Piloto";"Central";"Motocicleta";"Entre 30 minutos e 1 hora";2821,16262633822;"Superior completo";"Feminino";"Branca";17,8878048780488;3667;530120209;0,411867169811321
"595";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";5503,86855923323;"Superior completo";"Masculino";"Outros";5,3972602739726;394;530140109;0,411867169811321
"596";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";4586,55713269436;"Superior completo";"Feminino";"Outros";18,929347826087;3483;530120208;0,411867169811321
"597";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";10782,2990840493;"Superior completo";"Feminino";"Branca";7,59345794392523;1625;530130208;0,411867169811321
"598";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";26955,7477101233;"Superior completo";"Masculino";"Branca";7,03333333333333;844;530130110;0,411867169811321
"599";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";28436,654222705;"Superior completo";"Feminino";"Branca";23,1388888888889;2499;530120214;0,411867169811321
"600";"Central";"Plano Piloto";"Oeste";"Automóvel";"Entre 30 minutos e 1 hora";2751,93427961662;"Superior incompleto";"Feminino";"Branca";22,659793814433;2198;530120205;0,411867169811321
"601";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";11007,7371184665;"Superior completo";"Feminino";"Outros";27,0258620689655;3135;530120212;0,411867169811321
"602";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";11925,0485450053;"Superior completo";"Feminino";"Branca";27,0258620689655;3135;530120212;0,411867169811321
"603";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";34857,8342084772;"Superior completo";"Masculino";"Branca";20,8230769230769;2707;530120111;0,411867169811321
"604";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";5503,86855923323;"Superior incompleto";"Feminino";"Branca";22,659793814433;2198;530120205;0,411867169811321
"605";"Central";"Plano Piloto";"Central";"Ônibus";"Entre 30 minutos e 1 hora";3210,58999288605;"Médio completo";"Masculino";"Branca";6,52380952380952;411;530140110;0,411867169811321
"606";"Central";"Plano Piloto";"Central";"Ônibus";"Até 30 minutos";1192,50485450053;"Médio completo";"Masculino";"Preta";4,70512820512821;367;530140106;0,411867169811321
"607";"Central";"Plano Piloto";"Oeste";"Ônibus";"Entre 30 minutos e 1 hora";3573,47266002841;"Superior incompleto";"Feminino";"Branca";13,1032863849765;2791;530120207;0,411867169811321
"608";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";5642,32525267644;"Superior completo";"Masculino";"Branca";17,7539682539683;2237;530120106;0,411867169811321
"609";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";8255,80283884985;"Superior completo";"Feminino";"Branca";17,8878048780488;3667;530120209;0,411867169811321
"610";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";9173,11426538872;"Superior completo";"Feminino";"Branca";25,8778625954198;3390;530120210;0,411867169811321
"611";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";1834,62285307774;"Médio completo";"Feminino";"Branca";6,47142857142857;453;530140209;0,411867169811321
"612";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";1834,62285307774;"Médio completo";"Masculino";"Branca";5,3972602739726;394;530140109;0,411867169811321
"613";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";4586,55713269436;"Superior completo";"Masculino";"Branca";14,695;2939;530120108;0,411867169811321
"614";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";11284,6505053529;"Superior completo";"Masculino";"Outros";19,5866666666667;2938;530120110;0,411867169811321
"615";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";6582,71279478919;"Superior completo";"Feminino";"Branca";18,929347826087;3483;530120208;0,411867169811321
"616";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";5962,52427250267;"Superior completo";"Feminino";"Branca";17,3030998450216;4192;530110206;0,411867169811321
"617";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";10090,4256919276;"Superior completo";"Feminino";"Branca";17,8878048780488;3667;530120209;0,411867169811321
"618";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";12579,3489313909;"Superior completo";"Masculino";"Outros";7,03333333333333;844;530130110;0,411867169811321
"619";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";11284,6505053529;"Superior completo";"Masculino";"Preta";11,131455399061;2371;530120107;0,411867169811321
"620";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";8806,18969477317;"Superior completo";"Masculino";"Branca";5,02631578947368;382;530140107;0,411867169811321
"621";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";5503,86855923323;"Superior completo";"Feminino";"Branca";5,08333333333333;427;530140208;0,411867169811321
"622";"Central";"Plano Piloto";"Central";"Ônibus";"Até 30 minutos";1926,35399573163;"Médio completo";"Masculino";"Outros";16,8538257922262;3898;530110106;0,411867169811321
"623";"Central";"Plano Piloto";"Central";"Ônibus";"Até 30 minutos";1192,50485450053;"Superior incompleto";"Feminino";"Outros";17,3030998450216;4192;530110206;0,411867169811321
"624";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";7523,10033690193;"Superior completo";"Masculino";"Branca";16,8538257922262;3898;530110106;0,411867169811321
"625";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";1797,04984734155;"Superior completo";"Feminino";"Branca";7,59345794392523;1625;530130208;0,411867169811321
"626";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";5391,14954202466;"Superior completo";"Masculino";"Branca";6,67857142857143;1309;530130108;0,411867169811321
"627";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";3669,24570615549;"Superior completo";"Masculino";"Outros";48,4254012043183;4764;530110110;0,411867169811321
"628";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";5503,86855923323;"Médio completo";"Feminino";"Outros";17,8878048780488;3667;530120209;0,411867169811321
"629";"Central";"Plano Piloto";"Central";"Automóvel";"Entre 1 hora e 1 hora e 30 minutos";4586,55713269436;"Médio completo";"Masculino";"Outros";19,5866666666667;2938;530120110;0,411867169811321
"630";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";16511,6056776997;"Superior completo";"Masculino";"Branca";7,32142857142857;410;530130112;0,411867169811321
"631";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";4492,62461835388;"Superior completo";"Masculino";"Branca";10,8148148148148;584;530130106;0,411867169811321
"632";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";7338,49141231098;"Superior completo";"Feminino";"Outros";7,59345794392523;1625;530130208;0,411867169811321
"633";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";11007,7371184665;"Superior completo";"Masculino";"Outros";6,60629921259843;839;530130107;0,411867169811321
"634";"Central";"Plano Piloto";"Central";"A pé";"Até 30 minutos";3773,80467941726;"Superior completo";"Feminino";"Branca";6,17061915745366;6513;530110208;0,411867169811321
"635";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";8086,72431303698;"Superior completo";"Feminino";"Branca";9,02739726027397;1318;530130207;0,411867169811321
"636";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";16173,448626074;"Superior completo";"Masculino";"Branca";6,67857142857143;1309;530130108;0,411867169811321
"637";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";13759,6713980831;"Superior completo";"Masculino";"Branca";11,131455399061;2371;530120107;0,411867169811321
"638";"Central";"Plano Piloto";"Central";"A pé";"Até 30 minutos";2109,81628103941;"Fundamental incompleto";"Masculino";"Preta";19,5866666666667;2938;530120110;0,411867169811321
"639";"Central";"Plano Piloto";"Central";"Ônibus";"Até 30 minutos";1651,16056776997;"Fundamental incompleto";"Feminino";"Branca";25,8778625954198;3390;530120210;0,411867169811321
"640";"Central";"Plano Piloto";"Central";"Transporte privado (empresa de aplicativo)";"Até 30 minutos";6582,71279478919;"Superior completo";"Masculino";"Branca";11,131455399061;2371;530120107;0,411867169811321
"641";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";3291,35639739459;"Superior completo";"Masculino";"Branca";11,131455399061;2371;530120107;0,411867169811321
"642";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";13759,6713980831;"Superior completo";"Feminino";"Outros";8,69724770642202;948;530130210;0,411867169811321
"643";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";11231,5615458847;"Superior completo";"Feminino";"Branca";6,71875;430;530130212;0,411867169811321
"644";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";2018,08513838552;"Médio completo";"Masculino";"Preta";26,9569892473118;2507;530120112;0,411867169811321
"645";"Central";"Plano Piloto";"Central";"Ônibus";"Até 30 minutos";1375,96713980831;"Fundamental incompleto";"Feminino";"Outros";25,8778625954198;3390;530120210;0,411867169811321
"646";"Central";"Plano Piloto";"Central";"Automóvel";"Entre 30 minutos e 1 hora";4127,90141942493;"Superior completo";"Feminino";"Branca";23,1037037037037;3119;530120211;0,411867169811321
"647";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";5211,4445572905;"Superior completo";"Masculino";"Outros";4,79687359325068;5111;530110107;0,411867169811321
"648";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";4492,62461835388;"Superior completo";"Feminino";"Branca";4,52260826532635;5629;530110207;0,411867169811321
"649";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";3667,51141423969;"Superior completo";"Masculino";"Branca";14,695;2939;530120108;0,411867169811321
"650";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";4941,88708018927;"Superior completo";"Feminino";"Outros";6,73684210526316;640;530130206;0,411867169811321
"651";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";8985,24923670776;"Superior completo";"Masculino";"Outros";10,8148148148148;584;530130106;0,411867169811321
"652";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";8463,48787901467;"Superior completo";"Masculino";"Branca";20,8844017095613;5111;530110107;0,411867169811321
"653";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";13759,6713980831;"Superior completo";"Feminino";"Outros";11,2264150943396;595;530130211;0,411867169811321
"654";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";9173,11426538872;"Superior completo";"Feminino";"Outros";7,59345794392523;1625;530130208;0,411867169811321
"655";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";13759,6713980831;"Superior completo";"Masculino";"Outros";6,67857142857143;1309;530130108;0,411867169811321
"656";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";11680,8240077201;"Superior completo";"Masculino";"Outros";7,67948717948718;1198;530130109;0,411867169811321
"657";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";12579,3489313909;"Superior completo";"Feminino";"Outros";9,73793103448276;1412;530130209;0,411867169811321
"658";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";2751,93427961662;"Médio completo";"Masculino";"Preta";5,3972602739726;394;530140109;0,411867169811321
"659";"Central";"Plano Piloto";"Central";"Bicicleta";"Até 30 minutos";9403,87542112741;"Superior completo";"Masculino";"Outros";4,81176470588235;409;530140108;0,411867169811321
"660";"Central";"Plano Piloto";"Central";"Motocicleta";"Entre 30 minutos e 1 hora";2821,16262633822;"Superior completo";"Masculino";"Branca";4,70512820512821;367;530140106;0,411867169811321
"661";"Central";"Plano Piloto";"Central";"Motocicleta";"Até 30 minutos";7523,10033690193;"Superior completo";"Masculino";"Branca";9,3695652173913;431;530140111;0,411867169811321
"662";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";8985,24923670776;"Superior completo";"Masculino";"Branca";6,60629921259843;839;530130107;0,411867169811321
"663";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";8985,24923670776;"Superior completo";"Feminino";"Branca";9,02739726027397;1318;530130207;0,411867169811321
"664";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";10782,2990840493;"Superior completo";"Masculino";"Branca";7,32142857142857;410;530130112;0,411867169811321
"665";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";17867,3633001421;"Superior completo";"Masculino";"Preta";26,9569892473118;2507;530120112;0,411867169811321
"666";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";3027,12770757828;"Superior completo";"Feminino";"Branca";26,8653502694547;6513;530110208;0,411867169811321
"667";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";18346,2285307774;"Superior completo";"Masculino";"Branca";26,9569892473118;2507;530120112;0,411867169811321
"668";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";7613,68484027264;"Superior completo";"Masculino";"Outros";6,67857142857143;1309;530130108;0,411867169811321
"669";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";8255,80283884985;"Superior completo";"Masculino";"Branca";7,03333333333333;844;530130110;0,411867169811321
"670";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";7338,49141231098;"Superior completo";"Feminino";"Branca";9,73793103448276;1412;530130209;0,411867169811321
"671";"Central";"Plano Piloto";"Central";"A pé";"Até 30 minutos";2695,57477101233;"Fundamental incompleto";"Feminino";"Outros";8,69724770642202;948;530130210;0,411867169811321
"672";"Central";"Plano Piloto";"Central";"A pé";"Até 30 minutos";2695,57477101233;"Fundamental incompleto";"Masculino";"Outros";6,60629921259843;839;530130107;0,411867169811321
"673";"Central";"Plano Piloto";"Central";"A pé";"Até 30 minutos";2695,57477101233;"Superior completo";"Masculino";"Outros";7,67948717948718;1198;530130109;0,411867169811321
"674";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";3761,55016845096;"Superior completo";"Masculino";"Outros";20,8844017095613;5111;530110107;0,411867169811321
"675";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";13759,6713980831;"Superior completo";"Masculino";"Preta";102,963333897031;3619;530110112;0,411867169811321
"676";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";3669,24570615549;"Superior completo";"Masculino";"Outros";23,9235466903636;6223;530110108;0,411867169811321
"677";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";5642,32525267644;"Superior completo";"Masculino";"Outros";19,5866666666667;2938;530120110;0,411867169811321
"678";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";5642,32525267644;"Superior completo";"Feminino";"Outros";25,8778625954198;3390;530120210;0,411867169811321
"679";"Central";"Plano Piloto";"Central";"Motocicleta";"Até 30 minutos";2568,47199430884;"Médio completo";"Masculino";"Outros";4,70512820512821;367;530140106;0,411867169811321
