endtime;A01nficha;A01ra;A01setor;A01npessoas;B01;B02;B03;B04;B05;B06;B07;B08;B09;B10;B11;B12;B13_1;B13_2;B13_3;B13_4;B13_5;B13_6;B14_1;B14_2;B14_3;B14_4;B15_1;B15_2;B15_3;B15_4;B15_5;B16_1;B16_2;B16_3;B16_4;B16_5;B16_6;B17_1;B17_2;B17_3;B17_4;B17_5;B17_6;B18_1;B18_2;B18_3;B18_4;B18_5;B18_6;B19_1;B19_2;B19_3;B19_4;B19_5;B19_6;B19_7;B19_8;B19_9;B20_1;B20_2;B20_3;C01;C01_1;C02;C02_1;C03;C03_1;C04;C04_1_1;C04_1_2;C05_1;C05_2;C05_3;C06_1;C06_2;C06_3;C06_4;C06_5;C06_6;C06_7;C06_8;C06_9;C06_10;C06_11;C06_12;C06_13;C06_14;C06_15;C06_16;C06_17;C06_18;C07;C07_1;C08;C08_1;C08_2;C09_1;C09_2;C09_3;C09_4;C10;C10_1;C10_2;C10_3;C10_4;C10_5;D01;D02;D03;D04;D05;D06;D07;D08;D09;D10;D11;D12;D13;D14;grupo_pdad;UPT;criterio_brasil;arranjos;inseg_alimentar;renda_domiciliar;renda_domiciliar_r;renda_domiciliar_pc;renda_domiciliar_pc_r;PESO_PRE;PESO_DOM;TOT_DOM
20210925;56540;7;53070;1;1;2;1;99999;99999;1;1;3;1;6;2;2;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;1;1;1;2;2;1;1;1;1;2;1;1;2;2;2;2;2;2;1;1;1;1;1;1;2;1;1;2;2;2;1;1;2;99999;2;99999;1;1;1;2;2;2;1;0;1;0;1;0;0;0;0;2;1;0;1;0;1;1;0;0;2;99999;2;99999;99999;7;7;7;7;1;1;0;0;0;0;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;4;4;4;1;1;500;488,698361687612;500;488,698361687612;28,2474048442907;38,1254545454545;20968,9999999998
20211025;40962;26;53260;3;1;2;5;99999;99999;99999;1;3;1;6;2;2;1;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;1;1;2;2;2;2;2;99999;99999;1;2;2;2;2;1;1;1;2;2;2;2;1;1;2;2;1;2;2;2;1;1;2;99999;2;99999;1;1;1;2;2;1;1;0;1;0;1;0;0;0;0;2;0;0;0;1;0;1;0;0;2;99999;2;99999;99999;18;1;5;59;1;0;2;0;0;0;1;2;2;2;2;2;2;2;2;2;2;2;2;2;3;5;5;3;2; ; ; ; ;34,124833997344;40,2965838509317;25950,9999999996
20211120;97281;31;53310;6;1;2;1;99999;99999;1;1;3;4;7;4;1;1;2;2;2;2;1;2;2;1;2;1;2;2;2;2;2;1;1;2;2;2;1;1;1;3;1;2;2;2;2;2;2;1;2;2;1;2;1;1;2;2;1;2;2;2;1;1;2;99999;2;99999;1;1;1;2;2;1;1;1;0;0;1;0;0;0;0;1;0;1;1;0;1;1;0;0;2;99999;2;99999;99999;31;59;31;31;1;1;0;0;0;0;1;1;1;1;1;1;2;2;1;1;1;1;2;2;4;5;5;5;4;2850;2729,62672577442;475;454,93778762907;4,77821011673152;3,73333333333333;1848
20211005;69813;14;53142;2;2;2;3;99999;250;99999;1;3;4;3;1;1;2;1;2;2;2;1;2;1;2;2;2;2;2;2;1;2;1;1;2;2;2;2;2;99999;99999;2;2;1;1;1;1;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;99999;2;99999;2;99999;1;2;1;2;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;99999;2;99999;99999;14;14;14;14;2;99999;99999;99999;99999;99999;1;1;1;1;1;1;1;1;99999;99999;99999;99999;99999;99999;4;4;6;6;4; ; ; ; ;9,97090909090909;10,6519189990324;5674,0219382414
20210919;34994;23;53230;5;1;2;1;99999;99999;1;1;3;1;6;2;2;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;1;1;1;2;2;1;1;1;1;2;1;1;2;2;1;2;1;2;1;2;1;2;1;1;1;1;1;1;2;2;1;1;1;1;1;1;1;1;1;2;1;1;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;2;99999;2;99999;99999;1;1;1;1;1;0;1;1;0;0;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;4;2;4;4;1;6500;6353,07870193896;1300;1270,61574038779;3,5156862745098;5,32409381663113;2497
20211217;4091;1;53013;1;1;1;1;99999;99999;1;1;3;5;3;1;1;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;1;1;1;2;2;1;1;2;99999;99999;1;1;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;2;2;1;1;2;99999;2;99999;1;1;1;2;2;2;1;1;0;0;0;1;0;0;0;1;0;0;1;1;0;1;0;0;2;99999;1;1;3;1;1;1;1;2;99999;99999;99999;99999;99999;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;1;1;4;1;1;8000;7583,24436603026;8000;7583,24436603026;5,33381398702235;5,31349911190053;5982,9999999999
20210507;30967;9;53090;6;1;2;1;99999;99999;1;2;3;2;13;4;5;1;2;2;2;2;2;1;2;2;2;1;2;2;2;2;1;1;1;2;2;1;1;1;1;3;1;2;2;2;1;2;1;1;2;2;2;2;2;1;2;2;1;1;2;2;1;1;2;99999;2;99999;1;1;1;1;2;2;1;1;0;0;1;0;0;0;0;2;0;0;1;0;0;1;0;0;2;99999;2;99999;99999;9;59;9;59;1;1;2;0;0;0;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;3;6;3;5;1; ; ; ; ;88,0380184331797;136,953980099502;110110,999999998
20210531;7014;17;53170;3;1;1;1;99999;99999;1;1;3;5;6;2;2;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;1;1;1;2;2;1;1;1;1;4;1;1;2;2;1;2;2;2;1;1;1;1;1;1;1;1;1;1;2;1;1;1;2;99999;2;99999;1;1;1;1;2;1;1;0;1;0;1;0;0;0;0;2;0;1;1;0;1;1;0;0;2;99999;2;99999;99999;17;59;59;17;2;99999;99999;99999;99999;99999;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;3;3;3;3;1; ; ; ; ;20,520202020202;22,9059674502713;12667,0000000001
20211015;4642;1;53011;3;1;1;1;99999;99999;1;1;3;5;8;3;3;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;1;1;1;2;2;1;1;1;1;3;1;1;2;1;1;2;2;2;1;1;1;1;1;1;1;1;1;2;2;2;1;1;2;99999;1;1;1;1;1;2;2;2;1;1;0;1;0;0;0;0;0;1;0;1;3;2;0;1;0;0;2;99999;2;99999;99999;1;2;1;1;1;1;0;0;0;0;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;1;1;2;3;1; ; ; ; ;23,2221074380165;32,2041513715322;48413,0000000001
20211123;51709;24;53240;2;1;2;1;99999;99999;1;1;3;1;10;3;4;1;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;1;2;2;1;1;1;1;3;1;1;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;2;1;1;1;2;99999;1;2;1;1;1;1;2;1;1;0;1;0;1;0;0;0;0;4;0;0;2;5;0;1;0;0;2;99999;1;1;5;24;24;24;24;1;0;2;0;0;0;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;1;2;2;6;1;15000;14366,4564514443;7500;7183,22822572216;7,68112543962485;7,86838709677419;6098,0000000001
20211214;67525;1;53013;4;1;1;1;99999;99999;1;1;3;5;9;3;2;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;1;1;1;2;2;1;1;1;1;2;1;1;2;2;2;2;2;2;1;1;1;2;1;1;1;1;1;1;1;1;1;2;2;99999;2;99999;1;1;1;1;2;1;1;1;0;1;0;1;0;0;0;3;0;0;2;2;0;1;0;1;2;99999;2;99999;99999;1;1;1;1;2;99999;99999;99999;99999;99999;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;1;1;3;4;1; ; ; ; ;5,33381398702235;5,31349911190053;5982,9999999999
20210906;51606;27;53271;4;1;3;1;99999;99999;2;1;3;1;10;3;3;1;2;2;2;2;1;2;1;2;2;1;2;2;2;2;1;1;1;2;2;1;1;1;1;2;1;1;2;2;2;2;2;2;1;1;1;1;1;1;1;2;1;1;1;1;1;2;2;99999;1;2;1;1;1;2;2;2;1;1;0;2;1;0;0;0;0;2;1;0;2;0;0;1;0;2;1;1;2;99999;99999;27;59;59;59;1;0;1;0;0;0;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;1;4;2;4;1;18734;18310,5502157115;4683,5;4577,63755392786;15,3914510686164;18,2900552486188;13242,0000000001
20211210;54383;30;53301;2;1;3;1;99999;99999;1;1;3;1;8;3;2;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;1;1;1;2;2;1;1;1;1;1;1;1;2;2;1;2;1;2;1;2;2;2;2;1;2;2;1;1;2;2;1;2;2;99999;2;99999;1;1;1;1;2;1;1;0;1;1;0;1;0;0;0;3;0;1;0;0;2;1;1;0;2;99999;2;99999;99999;30;30;59;7;1;0;1;0;0;0;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;3;3;6;1;12100;11469,6571036208;6050;5734,82855181038;19,1253687315634;20,2099907493062;21847,0000000003
20210913;73093;3;53031;1;1;5;3;99999;1500;99999;1;3;3;4;1;1;1;2;2;2;2;2;1;2;2;2;1;2;2;2;2;1;1;1;2;2;1;1;1;1;2;1;1;2;2;2;2;2;1;1;1;1;2;1;1;2;2;1;1;2;2;1;1;2;99999;2;99999;1;1;1;2;2;2;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;1;2;99999;2;99999;99999;3;3;3;3;2;99999;99999;99999;99999;99999;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;6;4;1;1; ; ; ; ;61,5066777963272;74,457;74457,0000000001
20211202;48599;1;53011;4;2;1;5;99999;99999;99999;1;3;5;7;3;1;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;1;1;1;2;2;1;1;1;1;2;1;1;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;2;2;1;1;2;99999;2;99999;1;1;1;1;1;1;1;0;1;0;1;0;0;0;0;2;0;0;1;1;1;1;0;0;2;99999;1;1;1;1;1;1;1;2;99999;99999;99999;99999;99999;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;1;1;4;2;1; ; ; ; ;23,2221074380165;32,2041513715322;48413,0000000001
20210819;51398;27;53272;3;1;3;1;99999;99999;1;1;3;1;6;2;2;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;1;1;1;2;2;1;1;1;2;2;1;1;2;2;2;2;2;2;1;1;1;1;1;1;1;2;2;2;1;1;1;2;2;99999;1;2;1;1;1;2;2;1;1;0;1;1;1;0;0;0;0;3;0;0;1;0;2;1;1;0;2;99999;2;99999;99999;27;27;27;27;1;0;1;0;0;0;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;1;4;3;3;1; ; ; ; ;22,8748159057437;12,3189522342065;7994,9999999999
20211023;63946;14;53142;2;1;2;1;99999;99999;2;2;1;2;5;2;1;2;2;1;2;2;1;2;2;1;2;2;2;2;2;1;2;2;1;2;2;2;2;2;99999;99999;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;1;2;2;1;1;1;1;2;99999;1;2;1;2;2;2;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;99999;2;99999;99999;14;1;14;14;1;0;2;0;0;0;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;4;4;6;6;1;4000;3878,94324188997;2000;1939,47162094498;9,97090909090909;10,6519189990324;5674,0219382414
20210904;29768;14;53141;3;1;2;1;99999;99999;1;1;3;4;4;2;2;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;1;1;1;2;2;2;1;1;1;3;1;1;2;2;2;2;2;2;2;1;1;2;2;2;2;2;1;1;2;2;1;2;2;99999;2;99999;1;1;2;2;2;2;1;1;0;0;0;1;0;0;0;2;0;0;0;0;0;1;1;0;2;99999;2;99999;99999;14;14;14;14;1;0;1;0;0;0;1;1;1;1;1;1;1;1;99999;99999;99999;99999;99999;99999;4;4;4;2;4; ; ; ; ;32,6979865771812;46,2301510597626;26101,9999999996
20210513;34956;9;53090;1;1;1;3;99999;500;99999;1;3;5;3;1;1;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;1;1;1;2;2;1;1;1;1;2;1;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;2;2;2;99999;2;99999;2;99999;1;1;1;2;2;2;1;1;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;2;99999;2;99999;99999;9;9;9;9;2;99999;99999;99999;99999;99999;88888;88888;88888;88888;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;3;6;5;1;5; ; ; ; ;88,0380184331797;136,953980099502;110110,999999998
20211113;28969;1;53012;2;1;1;3;99999;1800;99999;1;3;5;8;3;2;1;2;2;2;2;2;1;2;2;2;1;2;2;2;2;1;1;1;2;2;1;1;1;1;2;1;1;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;2;2;1;2;1;1;2;99999;1;1;1;1;2;1;1;0;1;1;1;0;0;0;0;1;0;0;1;1;1;1;1;0;2;99999;2;99999;99999;1;1;1;1;2;99999;99999;99999;99999;99999;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;1;1;3;6;1;16000;15324,2202148739;8000;7662,11010743697;16,957468879668;20,2117863720074;32925,0000000009
20211030;18644;1;53011;3;1;1;1;99999;99999;1;1;3;5;7;3;2;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;1;1;1;2;2;1;1;1;1;1;1;1;2;2;2;2;1;2;1;1;1;1;1;1;1;1;1;1;2;2;1;2;2;99999;1;2;1;1;1;1;1;1;1;0;2;0;0;1;0;1;0;4;0;2;1;3;1;1;0;0;2;99999;2;99999;99999;1;1;1;1;1;0;1;0;0;0;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;1;1;1;3;1; ; ; ; ;23,2221074380165;32,2041513715322;48413,0000000001
20211008;88213;1;53014;3;1;3;4;99999;99999;99999;1;3;1;9;3;2;1;2;2;2;2;2;1;2;2;2;1;2;2;2;2;1;1;1;2;2;1;1;1;1;2;1;1;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;2;2;1;1;2;99999;1;1;1;1;1;2;2;2;1;1;1;0;1;0;0;0;0;2;0;0;1;0;1;1;0;0;2;99999;2;99999;99999;29;56;29;29;2;99999;99999;99999;99999;99999;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;1;1;4;3;1;6000;5818,41486283495;2000;1939,47162094498;5,50600600600601;7,44007490636704;3973
20210610;32656;13;53130;5;1;3;1;99999;99999;1;1;3;1;11;5;4;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;1;1;1;2;2;1;1;1;1;3;1;1;2;2;2;2;2;2;1;1;1;2;1;1;1;2;1;1;1;2;2;99999;2;99999;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0;2;0;0;2;0;0;1;1;0;2;99999;2;99999;99999;13;13;13;13;1;0;2;0;0;0;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;3;7;3;7;1; ; ; ; ;48,4137931034483;62,7093596059113;38190,0000000006
20210915;92834;14;53142;3;1;2;3;99999;550;99999;1;3;1;6;3;1;1;2;2;2;2;1;2;2;1;2;1;2;88888;2;2;88888;1;1;2;2;2;2;2;99999;99999;1;2;2;2;2;1;1;1;2;1;2;2;2;1;2;2;1;2;2;2;2;99999;2;99999;2;99999;1;1;1;2;2;2;1;1;0;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;2;99999;2;99999;99999;14;59;59;59;1;0;1;0;0;0;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;4;4;6;3;1;1100;1075,13639571275;366,666666666667;358,378798570916;9,97090909090909;10,6519189990324;5674,0219382414
20211011;58965;20;53200;4;1;1;3;99999;2680;99999;1;3;5;7;3;2;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;1;1;1;2;2;1;1;1;1;1;1;1;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;2;1;1;1;2;2;1;1;0;1;1;0;1;0;1;0;3;0;0;2;2;2;1;1;0;1;1;2;99999;99999;3;3;3;20;1;0;2;0;5;0;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;1;3;1;4;1; ; ; ; ;31,7234513274336;33,0890736304823;52013,9999999985
20211213;77891;30;53301;3;1;2;1;99999;99999;1;1;3;1;10;4;3;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;1;1;2;2;2;1;1;1;1;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;1;1;3;1;2;2;99999;1;1;1;1;2;1;1;0;1;1;1;0;1;1;0;3;0;1;2;3;0;1;0;6;2;99999;2;99999;99999;30;59;59;30;2;99999;99999;99999;99999;99999;2;2;88888;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;3;1;7;5;14100;13365,4681951283;4700;4455,15606504278;19,1253687315634;20,2099907493062;21847,0000000003
20210626;26705;4;53040;2;1;2;1;99999;99999;1;1;3;1;7;2;1;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;1;1;1;2;2;1;1;1;1;3;1;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;1;2;2;1;1;2;99999;2;99999;1;1;1;2;2;2;1;0;1;0;1;0;0;0;0;1;0;0;0;0;1;1;1;0;1;1;2;99999;99999;4;4;4;4;2;99999;99999;99999;99999;99999;2;2;1;2;2;1;2;2;99999;99999;99999;99999;99999;99999;4;6;5;6;2; ; ; ; ;20,7010309278351;28,0145454545454;15408
20211102;88521;20;53200;3;1;1;1;99999;99999;1;1;3;5;7;3;3;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;1;1;1;2;2;1;1;1;1;3;1;1;2;2;2;2;2;2;1;1;2;2;2;2;2;1;1;2;1;1;1;2;2;99999;1;2;1;1;1;1;2;1;1;0;1;0;0;1;0;1;0;1;0;0;2;2;0;1;1;0;2;99999;1;2;2;3;3;59;20;2;99999;99999;99999;99999;99999;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;1;3;2;6;1; ; ; ; ;31,7234513274336;33,0890736304823;52013,9999999985
20211012;12632;25;53252;6;1;2;1;99999;99999;2;1;3;4;5;2;2;2;1;2;2;2;1;2;2;1;2;2;2;2;2;1;2;2;2;1;2;2;2;2;99999;99999;2;2;2;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;99999;1;2;1;1;1;2;2;2;1;1;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;2;99999;2;99999;99999;25;59;59;59;1;1;6;0;0;0;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;4;3;6;3;1; ; ; ; ;4,67578125;5,03762376237624;2544
20211112;42572;1;53013;1;1;1;1;99999;99999;1;1;3;5;8;2;4;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;1;1;1;2;2;1;1;1;1;3;1;1;2;1;1;2;1;1;1;2;2;2;2;2;2;1;1;1;1;1;1;1;2;99999;2;99999;1;1;1;2;2;2;1;1;0;0;0;1;0;1;0;3;0;0;1;4;0;1;0;1;2;99999;2;99999;99999;1;1;1;1;2;99999;99999;99999;99999;99999;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;1;1;2;1;1;11000;10535,4013977258;11000;10535,4013977258;5,33381398702235;5,31349911190053;5982,9999999999
20210611;56245;30;53301;3;1;3;1;99999;99999;2;1;3;2;8;3;2;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;1;2;1;1;2;2;2;2;2;2;1;1;1;2;1;1;2;1;1;1;1;1;1;1;2;99999;2;99999;1;1;1;1;2;1;1;0;1;0;0;1;0;0;0;1;1;1;1;0;1;1;1;0;2;99999;2;99999;99999;30;30;30;30;1;0;1;0;0;0;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;3;3;3;1; ; ; ; ;19,1253687315634;20,2099907493062;21847,0000000003
20210714;16600;3;53032;2;1;2;3;99999;900;99999;1;3;3;9;2;2;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;1;1;2;2;2;2;1;1;1;3;1;1;1;2;1;2;1;1;1;1;1;2;2;1;2;1;1;2;2;2;1;1;2;99999;2;99999;1;1;1;1;2;1;1;0;1;1;0;1;0;0;0;2;0;0;1;0;2;1;0;0;2;99999;2;99999;99999;3;3;3;3;1;0;1;0;0;0;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;6;3;6;1;9650;9650;4825;4825;2,10626185958254;2,85804090710073;2096
20211025;17639;18;53180;2;1;2;1;99999;99999;1;1;1;3;7;4;2;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;1;1;1;2;2;1;1;1;1;2;1;1;2;2;2;2;2;2;1;1;1;2;2;1;2;2;1;2;2;1;1;2;2;99999;2;99999;1;1;1;1;1;2;1;1;1;1;1;0;0;0;0;3;0;1;1;0;0;1;1;0;1;1;1;1;4;1;1;1;1;1;1;1;0;0;0;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;1;2;2;6;1; ; ; ; ;14,1032064128257;15,7749790694488;13897
20211018;74288;28;53280;4;2;2;3;99999;750;99999;1;3;1;6;3;1;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;1;1;1;2;2;2;1;1;1;4;1;1;2;2;2;2;1;1;2;2;2;2;1;1;1;1;1;1;2;2;2;99999;2;99999;1;1;1;1;1;1;2;1;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;2;99999;2;99999;99999;28;28;59;28;1;0;1;0;0;0;1;1;1;1;2;1;2;2;1;1;2;2;2;2;4;4;6;4;3;1764;1710,61396967348;441;427,653492418369;28,0683760683761;32,0298507462687;17167,9999999999
20211209;6905;1;53013;3;1;1;1;99999;99999;1;1;3;5;7;2;2;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;1;1;1;2;2;1;1;1;1;2;1;1;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;2;1;1;1;2;2;99999;1;2;1;1;1;1;2;2;1;1;0;1;0;1;0;0;0;1;0;1;1;1;1;1;1;0;2;99999;2;99999;99999;1;1;1;1;2;99999;99999;99999;99999;99999;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;1;1;3;3;1; ; ; ; ;5,33381398702235;5,31349911190053;5982,9999999999
20210521;66854;9;53090;3;1;1;1;99999;99999;1;1;3;5;6;2;1;1;2;2;2;2;2;1;2;2;2;1;2;2;2;2;1;1;1;2;2;2;1;1;1;5;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;1;1;2;99999;2;99999;1;1;1;2;2;2;1;0;2;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;2;99999;2;99999;99999;9;9;9;9;2;99999;99999;99999;99999;99999;1;2;1;1;1;1;1;1;99999;99999;99999;99999;99999;99999;3;6;5;6;4;1250;1255,5057375;416,666666666667;418,5019125;88,0380184331797;136,953980099502;110110,999999998
20211206;63016;30;53301;3;1;1;3;99999;800;99999;1;3;5;5;2;1;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;1;1;1;2;2;2;1;1;1;1;1;1;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;99999;2;99999;1;1;1;1;2;1;1;1;0;0;0;1;0;0;0;1;0;0;2;0;1;1;0;0;2;99999;2;99999;99999;30;20;59;30;2;99999;99999;99999;99999;99999;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;3;3;2;1;5328;5050,44074777615;1776;1683,48024925872;19,1253687315634;20,2099907493062;21847,0000000003
20210922;18720;26;53260;4;1;3;1;99999;99999;2;1;3;1;9;3;3;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;5;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;2;1;2;2;99999;2;99999;1;1;1;1;2;2;1;0;1;1;0;0;0;0;0;2;0;1;0;0;1;1;0;0;2;99999;2;99999;99999;5;59;59;1;1;0;1;0;0;0;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;3;5;3;4;1;5000;4886,98361687612;1250;1221,74590421903;34,124833997344;40,2965838509317;25950,9999999996
20210810;16884;12;53120;2;1;2;1;99999;99999;1;1;3;1;6;3;1;1;2;2;2;2;2;1;2;2;2;1;2;2;2;2;1;1;1;2;2;2;1;1;1;3;1;1;2;2;1;2;2;2;1;1;1;2;2;1;2;1;1;2;2;2;1;1;2;99999;2;99999;1;1;1;2;2;2;1;2;0;0;1;0;0;0;0;2;0;0;1;1;1;1;1;0;2;99999;2;99999;99999;12;12;12;12;2;99999;99999;99999;99999;99999;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;3;6;5;7;1; ; ; ; ;61,2152974504249;70,8424304840371;68787,9999999999
20211101;83582;22;53220;1;1;5;3;99999;1100;99999;1;3;1;2;1;1;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;1;1;1;1;2;1;1;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;99999;2;99999;1;2;1;2;2;2;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;2;99999;2;99999;99999;22;22;22;22;2;99999;99999;99999;99999;99999;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;1;1;5;1;1; ; ; ; ;17,5911365260901;21,1935193519352;23545,9999999997
20211015;88929;28;53280;4;1;2;1;99999;99999;2;1;3;2;5;2;2;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;1;1;1;1;3;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;99999;2;99999;2;99999;1;1;1;2;2;1;1;1;0;0;1;0;0;0;1;1;1;1;0;0;1;1;1;0;2;99999;2;99999;99999;28;59;28;28;1;1;0;0;0;0;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;4;4;5;7;1; ; ; ; ;28,0683760683761;32,0298507462687;17167,9999999999
20210730;41608;13;53130;4;1;2;3;99999;3000;99999;1;3;1;5;2;3;1;2;2;2;2;2;1;2;2;2;1;2;2;2;2;1;1;1;2;2;1;1;1;1;2;1;1;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;2;2;1;1;2;99999;1;2;1;1;1;2;2;2;1;0;1;0;1;0;0;0;0;1;0;0;4;0;2;1;0;0;2;99999;2;99999;99999;13;13;13;13;1;0;1;0;0;0;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;3;7;2;4;1; ; ; ; ;48,4137931034483;62,7093596059113;38190,0000000006
