"";"unidade_planejamento";"regiao_administrativa";"local_trabalho";"meio_transporte";"tempo_deslocamento";"renda";"escolaridade";"sexo";"cor_raca";"peso_amostral_morador";"pop_ajustada";"pos_estrato"
"2840";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";1375,96713980831;"Médio completo";"Feminino";"Branca";10,8611111111111;391;530140211
"2841";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";1834,62285307774;"Médio completo";"Masculino";"Branca";9,3695652173913;431;530140111
"2842";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";7637,4618512016;"Superior completo";"Masculino";"Branca";9,22128389773181;5728;530110109
"2843";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";3414,39470994895;"Superior completo";"Feminino";"Branca";6,17061915745366;6513;530110208
"2844";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";16173,448626074;"Superior completo";"Feminino";"Branca";9,73793103448276;1412;530130209
"2845";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";6289,67446569543;"Superior completo";"Feminino";"Branca";4,52260826532635;5629;530110207
"2846";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";14376,3987787324;"Superior completo";"Masculino";"Branca";7,03333333333333;844;530130110
"2847";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";4701,9377105637;"Superior completo";"Feminino";"Branca";13,1032863849765;2791;530120207
"2848";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";5642,32525267644;"Superior completo";"Masculino";"Branca";11,131455399061;2371;530120107
"2849";"Central";"Plano Piloto";"Central";"Ônibus";"Até 30 minutos";3210,58999288605;"Superior incompleto";"Feminino";"Preta";17,3030998450216;4192;530110206
"2850";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";14105,8131316911;"Superior completo";"Masculino";"Branca";6,52380952380952;411;530140110
"2851";"Central";"Plano Piloto";"Central";"Automóvel";"Entre 30 minutos e 1 hora";4701,9377105637;"Superior completo";"Feminino";"Branca";6,53030303030303;431;530140210
"2852";"Central";"Plano Piloto";"Central";"Ônibus";"Até 30 minutos";3291,35639739459;"Superior completo";"Feminino";"Branca";26,8653502694547;6513;530110208
"2853";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";7188,19938936621;"Superior completo";"Masculino";"Branca";4,79687359325068;5111;530110107
"2854";"Central";"Plano Piloto";"Central";"Ônibus";"Até 30 minutos";3414,39470994895;"Superior completo";"Feminino";"Parda";3,97429545180431;4192;530110206
"2855";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";2385,00970900107;"Superior incompleto";"Feminino";"Parda";19,6903182775035;5629;530110207
"2856";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";7188,19938936621;"Superior completo";"Feminino";"Parda";7,59345794392523;1625;530130208
"2857";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";9883,77416037854;"Superior completo";"Masculino";"Parda";6,67857142857143;1309;530130108
"2858";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";8985,24923670776;"Superior completo";"Feminino";"Branca";9,02739726027397;1318;530130207
"2859";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";3291,35639739459;"Superior completo";"Feminino";"Branca";13,1032863849765;2791;530120207
"2860";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";3669,24570615549;"Superior completo";"Feminino";"Parda";17,8878048780488;3667;530120209
"2861";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";5172,13148162007;"Superior completo";"Feminino";"Branca";13,1032863849765;2791;530120207
"2862";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";7523,10033690193;"Superior completo";"Masculino";"Parda";11,131455399061;2371;530120107
"2863";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";9173,11426538872;"Superior completo";"Masculino";"Branca";14,695;2939;530120108
"2864";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";9173,11426538872;"Superior completo";"Feminino";"Parda";13,1032863849765;2791;530120207
"2865";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";9173,11426538872;"Superior completo";"Feminino";"Branca";18,929347826087;3483;530120208
"2866";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";15594,2942511608;"Superior completo";"Masculino";"Parda";26,9569892473118;2507;530120112
"2867";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";9173,11426538872;"Superior completo";"Feminino";"Branca";27,0258620689655;3135;530120212
"2868";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";8985,24923670776;"Superior completo";"Feminino";"Branca";9,02739726027397;1318;530130207
"2869";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";8933,68165007104;"Superior completo";"Feminino";"Branca";19,6903182775035;5629;530110207
"2870";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";12579,3489313909;"Superior completo";"Feminino";"Parda";9,73793103448276;1412;530130209
"2871";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";12579,3489313909;"Superior completo";"Masculino";"Branca";7,67948717948718;1198;530130109
"2872";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";10090,4256919276;"Superior completo";"Masculino";"Branca";16,2433862433862;3070;530120109
"2873";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";7797,14712558041;"Superior completo";"Feminino";"Parda";17,8878048780488;3667;530120209
"2874";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";9173,11426538872;"Superior completo";"Masculino";"Branca";16,2433862433862;3070;530120109
"2875";"Central";"Plano Piloto";"Central";"Automóvel";"Entre 30 minutos e 1 hora";7155,0291270032;"Superior completo";"Masculino";"Preta";7,67948717948718;1198;530130109
"2876";"Central";"Plano Piloto";"Central";"Automóvel";"Entre 30 minutos e 1 hora";6237,71770046433;"Superior completo";"Feminino";"Preta";9,73793103448276;1412;530130209
"2877";"Central";"Plano Piloto";"Central";"Ônibus";"Até 30 minutos";1527,49237024032;"Superior completo";"Masculino";"Parda";17,7539682539683;2237;530120106
"2878";"Central";"Plano Piloto";"Central";"Ônibus";"Até 30 minutos";1347,78738550616;"Superior incompleto";"Feminino";"Branca";17,25;2415;530120206
"2879";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";13477,8738550616;"Superior completo";"Masculino";"Parda";7,03333333333333;844;530130110
"2880";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";8086,72431303698;"Superior completo";"Feminino";"Parda";8,69724770642202;948;530130210
"2881";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";5503,86855923323;"Superior completo";"Feminino";"Branca";18,929347826087;3483;530120208
"2882";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";1834,62285307774;"Médio completo";"Masculino";"Branca";9,09090909090909;300;530140112
"2883";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";1651,16056776997;"Médio completo";"Feminino";"Parda";10,8611111111111;391;530140211
"2884";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";18869,0233970863;"Superior completo";"Feminino";"Branca";8,69724770642202;948;530130210
"2885";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";1956,0060875945;"Médio completo";"Feminino";"Branca";26,8653502694547;6513;530110208
"2886";"Central";"Plano Piloto";"Central";"A pé";"Até 30 minutos";8086,72431303698;"Superior completo";"Masculino";"Parda";14,695;2939;530120108
"2887";"Central";"Plano Piloto";"Central";"A pé";"Até 30 minutos";1880,77508422548;"Superior completo";"Feminino";"Branca";6,53030303030303;431;530140210
"2888";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";6582,71279478919;"Médio incompleto";"Masculino";"Branca";6,52380952380952;411;530140110
"2889";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";8985,24923670776;"Médio completo";"Masculino";"Branca";5,02631578947368;382;530140107
"2890";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";7637,4618512016;"Superior completo";"Masculino";"Branca";7,67948717948718;1198;530130109
"2891";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";6738,93692753082;"Superior completo";"Feminino";"Branca";7,59345794392523;1625;530130208
"2892";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";9173,11426538872;"Superior completo";"Masculino";"Branca";20,8230769230769;2707;530120111
"2893";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";7338,49141231098;"Superior completo";"Masculino";"Parda";40,1471903427071;5728;530110109
"2894";"Central";"Plano Piloto";"Central Adjacente 2";"Automóvel";"Entre 30 minutos e 1 hora";17970,4984734155;"Superior completo";"Masculino";"Branca";7,77333333333333;583;530130111
"2895";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";7188,19938936621;"Superior completo";"Masculino";"Preta";3,87110308508211;3898;530110106
"2896";"Central";"Plano Piloto";"Central";"A pé";"Até 30 minutos";4127,90141942493;"Superior completo";"Masculino";"Parda";3,87110308508211;3898;530110106
"2897";"Central";"Plano Piloto";"Central";"Automóvel";"Até 30 minutos";9173,11426538872;"Superior completo";"Masculino";"Branca";79,7980401163908;4198;530110111
